---
TYPE: hospital_resident
r18: h148, h82, h183, h168, h115, h8, h167, h20, h19, h142, h127, h200, h64, h4, h120, h197, h164, h174, h173, h28, h51, h143, h124, h44, h60, h112, h29, h85, h37, h155, h151, h40, h165, h184, h111, h22, h162, h24, h11, h92, h68, h80, h25, h196, h104, h163, h192, h59, h189, h45, h130, h91, h6, h9, h109, h146, h62, h138, h49, h133, h30, h190, h94, h27, h71, h159, h14, h108, h50, h125, h170, h52, h134, h117, h99, h153, h73, h135, h32, h2, h114, h198, h69, h157, h96, h86, h1, h26, h123, h33, h139, h150, h81, h58, h34, h172, h177, h18, h126, h187, h186, h39, h136, h195, h149, h78, h66, h154, h199, h101, h54, h181, h188, h176, h90, h156, h119, h35, h103, h102, h74, h100, h95, h31, h15, h47, h169, h87, h122, h182, h191, h16, h171, h158, h79, h140, h38, h36, h7, h141, h55, h193, h118, h160, h98, h61, h179, h65, h57, h77, h128, h93, h106, h105, h17, h5, h43, h89, h23, h113, h10, h46, h84, h131, h144, h3, h178, h42, h63, h53, h194, h97, h116, h76, h129, h145, h21, h41, h107, h110, h56, h48, h161, h152, h137, h72, h175, h185, h70, h83, h121, h147, h12, h166, h67, h88, h13, h180, h132, h75
r19: h187, h199, h147, h197, h119, h3, h50, h104, h58, h106, h190, h5, h172, h12, h4, h103, h7, h127, h137, h107, h29, h176, h85, h139, h71, h154, h177, h89, h138, h52, h81, h193, h136, h98, h26, h184, h158, h102, h180, h186, h146, h170, h157, h189, h195, h13, h22, h94, h131, h114, h122, h70, h181, h36, h133, h2, h66, h160, h6, h162, h43, h173, h8, h163, h125, h129, h118, h116, h51, h132, h37, h100, h10, h23, h168, h64, h150, h92, h161, h35, h48, h149, h130, h39, h60, h80, h142, h49, h174, h143, h28, h31, h121, h169, h120, h25, h155, h194, h77, h175, h47, h196, h42, h141, h95, h65, h185, h152, h115, h87, h9, h41, h124, h61, h191, h108, h97, h153, h15, h53, h67, h105, h75, h166, h24, h45, h145, h11, h34, h68, h171, h91, h101, h46, h188, h112, h110, h59, h200, h74, h17, h113, h179, h123, h128, h20, h117, h27, h126, h144, h178, h90, h198, h165, h19, h192, h32, h1, h79, h86, h148, h88, h159, h164, h135, h21, h30, h183, h156, h38, h109, h56, h63, h84, h54, h151, h78, h99, h55, h14, h182, h93, h44, h167, h140, h33, h96, h111, h82, h72, h16, h40, h76, h69, h57, h73, h83, h134, h18, h62
r20: h149, h184, h142, h151, h65, h39, h119, h139, h107, h68, h183, h120, h25, h30, h83, h58, h69, h165, h66, h187, h132, h111, h114, h152, h64, h129, h143, h105, h40, h106, h7, h130, h19, h89, h34, h50, h182, h124, h171, h154, h18, h72, h20, h85, h116, h118, h101, h95, h38, h192, h54, h195, h59, h82, h67, h108, h23, h138, h86, h17, h60, h8, h93, h44, h185, h43, h191, h53, h175, h57, h128, h45, h70, h194, h123, h73, h42, h198, h197, h127, h27, h122, h159, h61, h4, h136, h150, h56, h164, h178, h179, h52, h162, h146, h99, h84, h21, h74, h47, h55, h15, h76, h41, h168, h80, h155, h79, h190, h170, h180, h125, h9, h32, h177, h134, h117, h115, h22, h96, h24, h100, h29, h3, h169, h35, h160, h28, h6, h98, h113, h133, h16, h112, h156, h36, h148, h144, h11, h12, h145, h200, h163, h97, h10, h137, h147, h62, h92, h49, h102, h189, h71, h181, h90, h173, h63, h103, h172, h51, h31, h75, h26, h193, h81, h186, h140, h196, h161, h157, h87, h2, h167, h104, h188, h135, h141, h77, h78, h91, h88, h126, h33, h176, h121, h1, h166, h48, h94, h131, h5, h158, h37, h109, h110, h13, h199, h14, h174, h46, h153
r21: h81, h114, h49, h47, h86, h58, h19, h139, h46, h39, h115, h196, h103, h67, h12, h56, h106, h57, h30, h77, h23, h181, h94, h161, h83, h31, h142, h78, h152, h13, h8, h66, h91, h144, h5, h160, h119, h70, h18, h123, h62, h61, h174, h138, h54, h147, h33, h6, h132, h146, h128, h95, h108, h105, h28, h38, h198, h107, h84, h65, h22, h29, h126, h11, h120, h53, h194, h80, h137, h87, h34, h16, h9, h14, h110, h116, h165, h185, h7, h24, h117, h172, h2, h192, h188, h143, h124, h48, h89, h82, h133, h17, h68, h199, h76, h112, h200, h26, h129, h167, h136, h178, h10, h4, h180, h51, h44, h43, h193, h169, h177, h118, h88, h93, h182, h73, h64, h195, h69, h79, h159, h157, h40, h173, h149, h184, h148, h90, h98, h153, h36, h52, h186, h74, h25, h101, h135, h20, h63, h164, h3, h75, h1, h145, h140, h60, h163, h97, h100, h158, h170, h71, h113, h21, h190, h179, h37, h156, h176, h109, h32, h168, h197, h59, h55, h27, h104, h162, h42, h41, h166, h189, h122, h92, h111, h102, h150, h175, h154, h130, h183, h99, h151, h45, h131, h15, h187, h141, h191, h85, h72, h134, h96, h155, h127, h50, h125, h35, h121, h171
r22: h101, h95, h84, h171, h147, h105, h125, h48, h8, h141, h34, h165, h28, h43, h198, h199, h49, h128, h103, h62, h12, h164, h45, h168, h82, h69, h61, h47, h32, h5, h57, h139, h94, h29, h40, h86, h195, h119, h96, h169, h56, h106, h174, h136, h21, h80, h14, h177, h132, h71, h76, h116, h149, h114, h65, h187, h180, h124, h39, h173, h142, h156, h190, h191, h60, h161, h1, h186, h59, h151, h184, h150, h90, h137, h120, h26, h68, h194, h78, h155, h163, h54, h74, h196, h192, h58, h70, h4, h77, h126, h181, h64, h55, h134, h100, h172, h138, h41, h51, h31, h73, h145, h99, h20, h146, h85, h127, h118, h179, h42, h131, h102, h50, h175, h148, h144, h88, h24, h111, h117, h92, h152, h38, h15, h189, h140, h188, h178, h104, h158, h135, h143, h133, h3, h123, h112, h110, h98, h159, h53, h113, h182, h108, h67, h72, h44, h107, h81, h115, h83, h46, h122, h109, h35, h130, h129, h154, h23, h27, h93, h9, h10, h6, h22, h97, h13, h33, h89, h162, h17, h121, h63, h197, h200, h66, h91, h75, h183, h167, h19, h87, h153, h11, h166, h157, h2, h30, h79, h160, h185, h176, h37, h170, h36, h7, h193, h52, h18, h25, h16
r23: h47, h11, h173, h171, h148, h197, h45, h183, h17, h172, h136, h31, h161, h170, h79, h82, h29, h30, h33, h132, h128, h140, h184, h123, h61, h48, h192, h195, h143, h67, h72, h160, h104, h100, h43, h164, h149, h44, h106, h49, h87, h142, h37, h126, h77, h107, h74, h40, h151, h39, h98, h118, h188, h96, h1, h63, h114, h116, h145, h157, h124, h110, h92, h144, h109, h154, h84, h159, h94, h26, h51, h65, h175, h5, h200, h73, h186, h91, h53, h99, h135, h133, h130, h129, h35, h12, h198, h2, h90, h117, h147, h4, h125, h166, h15, h194, h13, h105, h191, h54, h22, h119, h58, h177, h21, h10, h181, h88, h162, h25, h68, h115, h20, h134, h101, h182, h23, h127, h113, h156, h16, h179, h89, h36, h120, h76, h185, h103, h138, h69, h64, h108, h57, h178, h152, h121, h180, h41, h95, h9, h6, h52, h169, h196, h176, h189, h139, h7, h56, h14, h86, h27, h55, h137, h112, h131, h19, h34, h60, h141, h150, h32, h3, h102, h193, h155, h42, h93, h187, h146, h24, h70, h163, h66, h165, h8, h18, h81, h50, h85, h190, h153, h168, h78, h62, h158, h83, h97, h80, h38, h59, h111, h199, h174, h122, h167, h75, h46, h28, h71
r24: h67, h167, h146, h92, h189, h190, h181, h91, h185, h156, h121, h144, h188, h115, h131, h65, h116, h43, h99, h52, h56, h81, h106, h8, h142, h180, h50, h49, h130, h63, h13, h153, h58, h90, h69, h73, h134, h170, h183, h149, h176, h23, h20, h143, h34, h48, h103, h177, h14, h155, h4, h74, h31, h109, h195, h166, h175, h22, h138, h152, h24, h112, h178, h198, h174, h80, h39, h119, h18, h93, h19, h133, h163, h169, h136, h164, h111, h126, h26, h96, h89, h159, h162, h1, h16, h182, h123, h140, h87, h83, h57, h10, h25, h36, h105, h51, h42, h9, h113, h68, h60, h184, h28, h150, h70, h128, h27, h135, h194, h95, h94, h3, h98, h110, h15, h55, h129, h161, h41, h38, h154, h186, h172, h102, h132, h82, h76, h199, h97, h101, h151, h196, h187, h72, h47, h17, h84, h40, h11, h139, h179, h32, h79, h193, h145, h59, h148, h171, h120, h118, h107, h157, h64, h125, h191, h6, h117, h29, h192, h86, h168, h30, h45, h122, h12, h147, h197, h114, h124, h173, h37, h200, h158, h54, h85, h100, h108, h141, h44, h62, h46, h21, h75, h7, h127, h33, h61, h165, h137, h2, h77, h53, h160, h88, h5, h104, h78, h35, h66, h71
r25: h153, h15, h191, h13, h77, h37, h49, h193, h128, h197, h175, h74, h42, h65, h25, h157, h90, h109, h73, h163, h170, h138, h143, h187, h137, h1, h87, h173, h147, h83, h179, h149, h111, h144, h133, h44, h124, h150, h188, h57, h108, h24, h177, h34, h142, h135, h33, h176, h17, h174, h3, h161, h52, h155, h183, h136, h169, h76, h79, h30, h8, h18, h131, h117, h99, h168, h20, h23, h110, h43, h200, h184, h112, h158, h22, h134, h141, h119, h127, h130, h46, h146, h125, h165, h26, h91, h190, h152, h172, h93, h16, h94, h72, h69, h9, h35, h75, h199, h121, h115, h86, h164, h40, h198, h56, h71, h102, h63, h101, h85, h28, h166, h89, h154, h12, h60, h6, h66, h53, h32, h95, h21, h100, h181, h192, h182, h61, h145, h31, h159, h186, h10, h195, h167, h126, h14, h48, h27, h7, h29, h114, h68, h107, h151, h81, h4, h47, h123, h178, h62, h78, h88, h104, h5, h2, h82, h51, h185, h41, h116, h50, h70, h148, h64, h39, h106, h92, h113, h54, h103, h122, h118, h160, h132, h140, h171, h120, h11, h45, h105, h96, h156, h80, h97, h98, h67, h194, h180, h36, h58, h84, h38, h139, h189, h162, h196, h129, h19, h55, h59
r26: h142, h181, h60, h67, h145, h129, h132, h84, h90, h28, h62, h140, h19, h46, h139, h138, h178, h93, h104, h52, h188, h168, h175, h3, h151, h20, h23, h39, h125, h77, h187, h179, h18, h122, h99, h79, h130, h144, h121, h38, h137, h1, h95, h76, h174, h197, h48, h156, h191, h54, h9, h124, h177, h115, h30, h157, h66, h70, h13, h91, h127, h185, h173, h180, h176, h117, h111, h101, h41, h78, h11, h103, h136, h96, h135, h6, h160, h108, h113, h155, h80, h189, h118, h133, h17, h159, h4, h105, h21, h114, h106, h109, h72, h147, h71, h199, h2, h116, h143, h49, h162, h190, h148, h146, h57, h61, h36, h131, h98, h8, h82, h119, h75, h24, h152, h87, h22, h182, h83, h100, h14, h35, h55, h167, h33, h40, h63, h158, h37, h89, h31, h193, h149, h128, h53, h195, h164, h81, h45, h169, h186, h166, h88, h27, h7, h154, h134, h165, h59, h16, h171, h200, h25, h15, h34, h50, h74, h69, h163, h97, h65, h172, h112, h43, h196, h198, h194, h42, h170, h26, h192, h141, h183, h153, h161, h29, h73, h51, h68, h120, h126, h94, h56, h12, h32, h10, h123, h150, h110, h102, h44, h92, h64, h85, h107, h5, h86, h184, h58, h47
r27: h59, h171, h172, h103, h48, h197, h24, h77, h124, h82, h22, h43, h70, h46, h38, h185, h83, h135, h123, h12, h118, h157, h180, h190, h32, h29, h198, h90, h130, h164, h188, h122, h129, h134, h68, h141, h108, h8, h120, h54, h14, h160, h63, h173, h182, h125, h6, h146, h81, h85, h5, h154, h106, h131, h4, h184, h195, h136, h41, h18, h133, h159, h45, h88, h34, h175, h17, h194, h75, h114, h178, h89, h153, h57, h50, h26, h183, h52, h161, h196, h117, h44, h113, h149, h91, h79, h145, h69, h40, h55, h170, h96, h19, h86, h116, h176, h76, h94, h169, h1, h39, h37, h151, h78, h13, h67, h181, h155, h179, h33, h65, h87, h15, h166, h73, h9, h152, h147, h156, h62, h104, h92, h47, h128, h121, h168, h74, h177, h189, h187, h111, h192, h101, h30, h158, h16, h84, h107, h21, h139, h64, h35, h193, h119, h144, h28, h80, h186, h191, h199, h115, h137, h66, h102, h112, h105, h93, h58, h11, h72, h3, h127, h200, h36, h97, h7, h98, h167, h60, h100, h162, h110, h51, h148, h150, h132, h10, h2, h20, h138, h163, h142, h71, h56, h109, h42, h49, h165, h143, h99, h174, h31, h140, h23, h95, h61, h25, h27, h53, h126
r28: h15, h173, h95, h86, h101, h85, h168, h137, h160, h61, h56, h146, h34, h193, h31, h130, h105, h44, h9, h163, h197, h154, h135, h149, h26, h37, h54, h90, h35, h2, h185, h103, h11, h21, h119, h102, h52, h148, h114, h156, h24, h43, h112, h20, h161, h140, h141, h65, h58, h100, h3, h19, h162, h167, h70, h187, h199, h196, h32, h4, h79, h41, h143, h124, h188, h192, h128, h29, h181, h8, h13, h98, h104, h30, h158, h180, h200, h7, h183, h39, h194, h165, h84, h127, h176, h18, h166, h136, h16, h60, h69, h59, h89, h115, h96, h117, h68, h40, h118, h142, h131, h48, h150, h28, h182, h14, h153, h36, h12, h111, h174, h45, h92, h113, h110, h126, h116, h177, h121, h198, h108, h38, h175, h83, h5, h94, h6, h49, h77, h134, h1, h51, h107, h46, h73, h99, h55, h75, h195, h93, h157, h122, h120, h64, h145, h88, h57, h23, h81, h152, h178, h133, h91, h50, h67, h78, h63, h22, h17, h129, h132, h82, h123, h144, h138, h170, h76, h184, h10, h191, h172, h71, h139, h190, h109, h97, h159, h169, h151, h25, h125, h42, h171, h62, h47, h179, h66, h155, h27, h33, h87, h53, h164, h186, h74, h147, h189, h72, h106, h80
r29: h76, h143, h97, h123, h96, h107, h94, h95, h19, h17, h9, h101, h35, h56, h64, h14, h150, h183, h194, h161, h32, h66, h88, h164, h109, h186, h170, h191, h168, h79, h134, h36, h48, h118, h82, h29, h70, h189, h91, h65, h138, h184, h18, h78, h89, h23, h165, h198, h2, h15, h62, h188, h87, h162, h55, h26, h108, h174, h173, h124, h6, h129, h53, h67, h46, h115, h158, h61, h98, h73, h34, h169, h7, h197, h22, h52, h166, h59, h180, h192, h42, h187, h50, h154, h24, h75, h57, h126, h86, h102, h1, h58, h185, h171, h145, h28, h85, h45, h84, h137, h172, h151, h181, h71, h13, h179, h127, h148, h93, h5, h120, h11, h190, h72, h133, h119, h177, h113, h41, h16, h106, h167, h121, h92, h163, h104, h103, h114, h132, h196, h100, h40, h21, h159, h110, h149, h51, h193, h156, h25, h160, h47, h99, h136, h122, h130, h81, h135, h30, h140, h43, h20, h152, h144, h105, h157, h68, h182, h139, h80, h38, h153, h200, h77, h4, h12, h54, h63, h10, h146, h125, h116, h141, h69, h44, h147, h178, h142, h90, h37, h31, h111, h131, h8, h60, h199, h176, h117, h175, h155, h195, h39, h112, h49, h128, h3, h83, h74, h27, h33
r30: h141, h110, h89, h142, h139, h132, h195, h118, h62, h107, h114, h83, h186, h179, h49, h115, h158, h170, h47, h116, h138, h10, h135, h108, h20, h143, h27, h80, h28, h171, h150, h200, h38, h157, h111, h25, h152, h182, h61, h94, h180, h36, h163, h22, h120, h175, h174, h140, h189, h95, h99, h122, h30, h41, h19, h102, h97, h145, h46, h133, h31, h197, h42, h128, h121, h15, h105, h187, h34, h126, h165, h112, h169, h3, h194, h181, h159, h190, h172, h56, h9, h113, h74, h109, h176, h72, h2, h60, h58, h144, h101, h184, h136, h71, h85, h134, h21, h129, h92, h11, h57, h100, h168, h173, h66, h193, h131, h78, h191, h7, h32, h98, h75, h13, h154, h153, h35, h4, h33, h90, h87, h162, h67, h6, h84, h69, h198, h183, h177, h63, h12, h146, h5, h1, h164, h91, h53, h52, h59, h130, h147, h88, h199, h51, h73, h188, h82, h148, h43, h96, h149, h14, h192, h79, h40, h125, h23, h77, h185, h155, h70, h156, h137, h127, h151, h16, h81, h117, h45, h54, h103, h24, h93, h106, h124, h18, h65, h8, h68, h104, h39, h44, h160, h178, h196, h37, h123, h167, h29, h119, h17, h76, h55, h86, h50, h166, h26, h48, h64, h161
r31: h3, h191, h193, h145, h199, h38, h2, h79, h11, h166, h197, h52, h33, h48, h69, h159, h154, h138, h72, h104, h137, h134, h80, h78, h196, h96, h56, h163, h110, h97, h9, h178, h98, h83, h185, h152, h198, h149, h174, h70, h112, h146, h75, h31, h101, h187, h64, h47, h140, h21, h71, h55, h50, h135, h192, h84, h68, h116, h86, h59, h45, h26, h165, h62, h111, h94, h46, h130, h118, h132, h105, h67, h158, h167, h49, h195, h63, h144, h24, h168, h180, h103, h76, h10, h15, h151, h169, h35, h127, h189, h19, h90, h119, h20, h30, h133, h171, h100, h115, h170, h141, h164, h32, h126, h121, h34, h150, h58, h85, h65, h74, h147, h200, h123, h87, h107, h88, h155, h82, h28, h114, h39, h5, h92, h148, h125, h1, h117, h8, h173, h136, h186, h131, h129, h29, h7, h179, h77, h12, h14, h18, h27, h113, h161, h139, h142, h42, h194, h175, h17, h162, h16, h184, h153, h60, h120, h160, h61, h106, h13, h51, h22, h66, h182, h41, h109, h81, h122, h102, h188, h53, h93, h143, h156, h181, h172, h40, h6, h43, h44, h23, h95, h91, h176, h57, h37, h73, h124, h4, h89, h36, h128, h157, h25, h54, h183, h177, h108, h190, h99
r32: h110, h141, h152, h136, h11, h22, h31, h122, h70, h79, h15, h64, h104, h5, h51, h131, h19, h164, h158, h129, h71, h142, h133, h77, h18, h61, h25, h192, h143, h139, h189, h16, h12, h168, h151, h174, h1, h80, h108, h165, h47, h120, h3, h157, h126, h196, h10, h56, h73, h149, h148, h84, h6, h87, h60, h50, h140, h66, h135, h200, h91, h68, h101, h190, h82, h7, h32, h123, h173, h74, h92, h85, h182, h97, h94, h160, h75, h96, h172, h117, h125, h26, h78, h111, h106, h49, h9, h186, h193, h167, h27, h90, h195, h144, h114, h36, h185, h109, h116, h119, h62, h58, h137, h153, h184, h128, h146, h76, h170, h103, h45, h41, h191, h180, h100, h181, h176, h194, h105, h59, h118, h99, h155, h187, h166, h197, h30, h52, h38, h40, h95, h28, h17, h134, h23, h4, h65, h127, h2, h159, h67, h171, h132, h188, h83, h177, h107, h98, h8, h156, h13, h161, h57, h198, h130, h69, h48, h93, h42, h21, h163, h72, h178, h179, h54, h33, h46, h14, h138, h55, h102, h44, h39, h29, h183, h81, h88, h37, h175, h115, h199, h35, h162, h113, h150, h147, h86, h154, h24, h124, h145, h121, h34, h20, h169, h43, h63, h89, h53, h112
r33: h100, h65, h97, h173, h56, h74, h99, h154, h95, h28, h193, h71, h123, h18, h163, h125, h3, h13, h162, h197, h73, h187, h84, h155, h124, h200, h20, h159, h101, h83, h102, h118, h175, h168, h50, h47, h30, h38, h15, h91, h176, h54, h23, h67, h184, h88, h31, h22, h60, h66, h6, h164, h169, h16, h33, h150, h182, h126, h29, h127, h132, h69, h80, h8, h148, h90, h5, h35, h171, h98, h179, h96, h107, h37, h7, h75, h137, h45, h27, h147, h43, h111, h92, h68, h11, h55, h51, h191, h36, h117, h188, h189, h4, h72, h178, h59, h34, h172, h190, h112, h32, h61, h121, h41, h76, h177, h140, h198, h135, h114, h144, h57, h174, h64, h86, h81, h103, h110, h87, h109, h160, h192, h186, h46, h170, h77, h134, h52, h49, h161, h151, h138, h136, h108, h142, h152, h157, h21, h70, h1, h89, h26, h58, h79, h149, h130, h82, h39, h104, h167, h166, h63, h113, h9, h106, h131, h133, h94, h145, h42, h44, h158, h199, h119, h40, h194, h153, h195, h156, h146, h180, h24, h19, h62, h78, h48, h12, h85, h181, h185, h139, h17, h53, h128, h120, h116, h122, h165, h183, h196, h143, h129, h115, h93, h10, h25, h2, h105, h14, h141
r34: h190, h166, h42, h200, h4, h121, h129, h120, h78, h40, h83, h79, h7, h168, h191, h62, h17, h109, h70, h131, h74, h51, h60, h35, h139, h68, h26, h66, h15, h53, h30, h93, h174, h94, h123, h81, h195, h186, h104, h44, h98, h45, h101, h150, h138, h147, h22, h178, h96, h169, h3, h157, h119, h52, h180, h197, h56, h132, h23, h149, h179, h47, h50, h27, h194, h130, h102, h103, h133, h128, h127, h172, h113, h11, h20, h10, h124, h95, h176, h184, h84, h199, h177, h144, h65, h136, h63, h99, h67, h97, h59, h183, h58, h90, h140, h159, h6, h165, h24, h80, h182, h86, h91, h107, h1, h14, h34, h76, h2, h125, h41, h148, h16, h57, h155, h160, h189, h198, h69, h187, h152, h54, h112, h87, h170, h48, h137, h193, h156, h100, h181, h89, h43, h185, h105, h153, h88, h28, h106, h117, h75, h64, h36, h188, h162, h38, h46, h9, h115, h61, h192, h32, h161, h37, h145, h29, h146, h73, h164, h122, h71, h8, h108, h111, h82, h33, h154, h12, h141, h19, h171, h72, h167, h25, h114, h158, h116, h49, h163, h196, h39, h55, h143, h151, h175, h126, h92, h142, h77, h85, h118, h21, h110, h13, h18, h31, h173, h134, h135, h5
r35: h114, h82, h38, h96, h64, h57, h178, h128, h164, h144, h15, h120, h192, h199, h89, h63, h7, h180, h131, h148, h55, h33, h73, h50, h71, h91, h170, h101, h145, h6, h4, h66, h54, h137, h29, h8, h138, h17, h23, h72, h100, h132, h102, h156, h43, h27, h108, h70, h167, h187, h141, h175, h162, h177, h85, h22, h107, h20, h200, h30, h5, h193, h75, h25, h119, h18, h49, h97, h51, h11, h115, h31, h194, h169, h112, h184, h146, h149, h123, h74, h61, h93, h88, h124, h39, h110, h84, h60, h41, h154, h186, h2, h196, h153, h139, h34, h183, h12, h163, h62, h125, h165, h151, h133, h140, h179, h53, h76, h105, h109, h198, h134, h24, h150, h166, h188, h130, h106, h56, h14, h87, h171, h143, h86, h168, h46, h36, h121, h47, h157, h42, h172, h40, h160, h116, h158, h117, h44, h99, h94, h197, h92, h79, h67, h13, h77, h195, h26, h10, h28, h135, h152, h81, h90, h1, h111, h181, h155, h176, h189, h80, h21, h182, h32, h191, h104, h127, h68, h103, h95, h173, h45, h78, h65, h3, h136, h16, h147, h118, h69, h126, h9, h48, h52, h98, h19, h83, h185, h37, h58, h159, h142, h59, h161, h190, h35, h113, h174, h122, h129
r36: h175, h131, h27, h121, h112, h103, h179, h44, h142, h159, h148, h195, h153, h52, h30, h92, h143, h79, h186, h166, h189, h94, h4, h91, h177, h184, h66, h3, h129, h172, h169, h134, h19, h46, h170, h86, h16, h140, h10, h190, h152, h108, h136, h59, h76, h63, h12, h98, h70, h96, h2, h130, h7, h51, h50, h174, h74, h67, h135, h138, h196, h180, h56, h165, h144, h57, h20, h80, h185, h54, h1, h22, h168, h55, h101, h36, h58, h156, h71, h78, h14, h21, h163, h39, h176, h106, h26, h173, h11, h133, h188, h119, h155, h24, h120, h17, h38, h125, h60, h72, h15, h154, h68, h18, h104, h151, h171, h149, h93, h23, h73, h49, h77, h97, h105, h42, h157, h29, h69, h161, h132, h87, h64, h84, h33, h107, h82, h124, h178, h40, h187, h100, h9, h147, h31, h122, h145, h197, h150, h115, h158, h45, h32, h117, h85, h13, h118, h75, h35, h111, h53, h146, h65, h81, h34, h182, h200, h191, h25, h127, h199, h162, h109, h137, h95, h183, h192, h47, h141, h167, h114, h128, h123, h99, h88, h28, h126, h48, h164, h5, h8, h6, h43, h41, h62, h90, h83, h181, h61, h160, h194, h102, h193, h116, h37, h139, h198, h113, h110, h89
